country,ccode,year,polity,gdppc,pop,continent,regime_type,infant_mort,life_exp,life_exp_female,life_exp_male
Australia,900,1913.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1914.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1915.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1916.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1917.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1918.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1919.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1920.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1921.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1922.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1923.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1924.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1925.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1926.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1927.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1928.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1929.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1930.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1931.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1932.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1933.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1934.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1935.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1936.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1937.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1938.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1939.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1940.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1941.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1942.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1943.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1944.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1945.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1946.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1947.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1948.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1949.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1950.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1951.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1952.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1953.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1954.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1955.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1956.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1957.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1958.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1959.0,10.0,12360.400866626496,16233214.281630699,Oceania,democracy,,,,
Australia,900,1960.0,10.0,1809.3114517085094,10276477.000000017,Oceania,democracy,20.3,70.8170731707317,74.0,67.78571428571429
Australia,900,1961.0,10.0,1876.0141199762506,10483000.000000006,Oceania,democracy,19.9,70.9731707317073,74.2,67.9
Australia,900,1962.0,10.0,1853.6142475177892,10742000.000000006,Oceania,democracy,19.5,70.9424390243903,74.2,67.84
Australia,900,1963.0,10.0,1965.9914771579474,10949999.999999993,Oceania,democracy,19.1,70.91170731707321,74.2,67.78
Australia,900,1964.0,10.0,2130.1744597839006,11166999.999999998,Oceania,democracy,18.7,70.88097560975609,74.2,67.72
Australia,900,1965.0,10.0,2279.8203192393594,11387999.999999985,Oceania,democracy,18.5,70.850243902439,74.2,67.66
Australia,900,1966.0,10.0,2342.168925131996,11651000.00000001,Oceania,democracy,18.3,70.819512195122,74.2,67.6
Australia,900,1967.0,10.0,2578.2778021196896,11799000.000000017,Oceania,democracy,18.2,70.8692682926829,74.26,67.64
Australia,900,1968.0,10.0,2721.9477876753112,12009000.000000013,Oceania,democracy,18.1,70.9190243902439,74.32,67.68
Australia,900,1969.0,10.0,2989.4153435849994,12263000.000000007,Oceania,democracy,18.0,70.9687804878049,74.38,67.72
Australia,900,1970.0,10.0,3302.529573247468,12507000.000000002,Oceania,democracy,17.8,71.01853658536591,74.44,67.76
Australia,900,1971.0,10.0,3492.5493708481004,12937000.000000013,Oceania,democracy,17.4,71.0682926829268,74.5,67.8
Australia,900,1972.0,10.0,3946.535984890132,13177000.000000002,Oceania,democracy,16.9,71.4575609756098,74.92,68.16
Australia,900,1973.0,10.0,4766.97988813655,13379999.999999983,Oceania,democracy,16.1,71.84682926829271,75.34,68.52
Australia,900,1974.0,10.0,6478.642512656057,13722999.999999996,Oceania,democracy,15.3,72.2360975609756,75.76,68.88
Australia,900,1975.0,10.0,6998.239868807109,13893000.000000011,Oceania,democracy,14.4,72.6253658536586,76.18,69.24
Australia,900,1976.0,10.0,7480.521526266051,14032999.999999933,Oceania,democracy,13.5,73.01463414634149,76.6,69.6
Australia,900,1977.0,10.0,7769.596679937295,14191999.999999998,Oceania,democracy,12.6,73.34439024390241,76.94,69.92
Australia,900,1978.0,10.0,8246.317845552165,14358000.000000075,Oceania,democracy,11.9,73.6741463414634,77.28,70.24
Australia,900,1979.0,10.0,9287.158625364347,14514000.000000047,Oceania,democracy,11.3,74.00390243902442,77.62,70.56
Australia,900,1980.0,10.0,10201.978299827008,14691999.99999999,Oceania,democracy,10.8,74.3336585365854,77.96,70.88
Australia,900,1981.0,10.0,11844.632538907896,14927000.000000015,Oceania,democracy,10.4,74.66341463414629,78.3,71.2
Australia,900,1982.0,10.0,12778.662566817025,15177999.999999978,Oceania,democracy,10.1,74.9048780487805,78.48,71.5
Australia,900,1983.0,10.0,11528.168100448798,15368999.999999994,Oceania,democracy,9.8,75.14634146341459,78.66,71.8
Australia,900,1984.0,10.0,12448.783725042485,15544000.000000019,Oceania,democracy,9.6,75.3878048780488,78.84,72.1
Australia,900,1985.0,10.0,11452.656888378295,15757999.999999965,Oceania,democracy,9.3,75.62926829268291,79.02,72.4
Australia,900,1986.0,10.0,11379.523369054512,16018399.99999994,Oceania,democracy,9.1,75.87073170731709,79.2,72.7
Australia,900,1987.0,10.0,11643.947182943317,16263900.000000002,Oceania,democracy,8.8,76.1517073170732,79.44,73.02
Australia,900,1988.0,10.0,14283.384445825313,16532199.999999981,Oceania,democracy,8.4,76.4326829268293,79.68,73.34
Australia,900,1989.0,10.0,17838.363120442806,16814399.999999993,Oceania,democracy,8.0,76.71365853658541,79.92,73.66
Australia,900,1990.0,10.0,18249.288492371794,17065100.000000007,Oceania,democracy,7.6,76.9946341463415,80.16,73.98
Australia,900,1991.0,10.0,18865.343522409792,17283999.999999993,Oceania,democracy,7.1,77.2756097560976,80.4,74.3
Australia,900,1992.0,10.0,18616.32080551604,17495000.000000022,Oceania,democracy,6.7,77.37804878048779,80.4,74.5
Australia,900,1993.0,10.0,17681.146873266913,17666999.999999918,Oceania,democracy,6.3,77.87804878048779,80.9,75.0
Australia,900,1994.0,10.0,18102.317556557155,17854999.999999996,Oceania,democracy,6.0,77.87804878048779,80.9,75.0
Australia,900,1995.0,10.0,20384.6692890518,18071999.999999974,Oceania,democracy,5.8,77.82926829268291,80.8,75.0
Australia,900,1996.0,10.0,21944.15506355417,18310999.999999974,Oceania,democracy,5.6,78.07804878048779,81.1,75.2
Australia,900,1997.0,10.0,23551.22216907058,18517000.00000001,Oceania,democracy,5.4,78.4804878048781,81.4,75.7
Australia,900,1998.0,10.0,21365.981407281583,18710999.99999998,Oceania,democracy,5.3,78.63170731707321,81.5,75.9
Australia,900,1999.0,10.0,20561.476782609487,18925999.999999985,Oceania,democracy,5.2,78.9317073170732,81.8,76.2
Australia,900,2000.0,10.0,21690.920998541813,19153000.000000138,Oceania,democracy,5.1,79.2341463414634,82.0,76.6
Australia,900,2001.0,10.0,19517.84167671712,19413000.00000002,Oceania,democracy,5.0,79.6341463414634,82.4,77.0
Australia,900,2002.0,10.0,20081.817625796994,19651399.99999998,Oceania,democracy,5.0,79.9365853658537,82.6,77.4
Australia,900,2003.0,10.0,23465.385585716394,19895400.000000022,Oceania,democracy,4.9,80.2390243902439,82.8,77.8
Australia,900,2004.0,10.0,30472.37977282902,20127399.99999998,Oceania,democracy,4.8,80.490243902439,83.0,78.1
Australia,900,2005.0,10.0,34016.71483048222,20394799.999999993,Oceania,democracy,4.8,80.84146341463409,83.3,78.5
Australia,900,2006.0,10.0,36118.28381308698,20697900.000000007,Oceania,democracy,4.7,81.0414634146342,83.5,78.7
Australia,900,2007.0,10.0,40991.98288581547,20827600.000000026,Oceania,democracy,4.5,81.2926829268293,83.7,79.0
Australia,900,2008.0,10.0,49664.6850434484,21249200.0000001,Oceania,democracy,4.4,81.39512195121951,83.7,79.2
Australia,900,2009.0,10.0,42742.9989811703,21691700.000000067,Oceania,democracy,4.2,81.54390243902441,83.9,79.3
Australia,900,2010.0,10.0,51874.08048199576,22031749.999999966,Oceania,democracy,4.0,81.6951219512195,84.0,79.5
Australia,900,2011.0,10.0,62245.10029210179,22340023.999999963,Oceania,democracy,3.8,81.89512195121951,84.2,79.7
Australia,900,2012.0,10.0,67635.31555326472,22742474.999999996,Oceania,democracy,3.6,82.04634146341459,84.3,79.9
Australia,900,2013.0,10.0,67708.6892863787,23145900.999999978,Oceania,democracy,3.5,82.14878048780491,84.3,80.1
Australia,900,2014.0,10.0,62099.61441311706,23504137.999999978,Oceania,democracy,3.3,82.3,84.4,80.3
Australia,900,2015.0,10.0,56408.34042840494,23850783.99999999,Oceania,democracy,3.2,82.4,84.5,80.4
Australia,900,2016.0,10.0,49755.315480305,24210808.999999985,Oceania,democracy,3.2,82.44878048780491,84.6,80.4
Austria,305,1800.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1801.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1802.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1803.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1804.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1805.0,0.04629629629629629,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1806.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1807.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1808.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1809.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1810.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1811.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1812.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1813.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1814.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1815.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1816.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1817.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1818.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1819.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1820.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1821.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1822.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1823.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1824.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1825.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1826.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1827.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1828.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1829.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1830.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1831.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1832.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1833.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1834.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1835.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1836.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1837.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1838.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1839.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1840.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1841.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1842.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1843.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1844.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1845.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1846.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1847.0,-10.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1848.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1849.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1850.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1851.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1852.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1853.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1854.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1855.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1856.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1857.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1858.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1859.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1860.0,-6.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1861.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1862.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1863.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1864.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1865.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1866.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1867.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1868.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1869.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1870.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1871.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1872.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1873.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1874.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1875.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1876.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1877.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1878.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1879.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1880.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1881.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1882.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1883.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1884.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1885.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1886.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1887.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1888.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1889.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1890.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1891.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1892.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1893.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1894.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1895.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1896.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1897.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1898.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1899.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1900.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1901.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1902.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1903.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1904.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1905.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1906.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1907.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1908.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1909.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1910.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1911.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1912.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1913.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1914.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1915.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1916.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1917.0,-4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1918.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1919.0,4.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1920.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1921.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1922.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1923.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1924.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1925.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1926.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1927.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1928.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1929.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1930.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1931.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1932.0,8.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1933.0,-1.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1934.0,-9.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1935.0,-9.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1936.0,-9.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1937.0,-9.0,11267.307056153564,7781292.047596372,Europe,authoritarian,,,,
Austria,305,1938.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1939.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1940.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1941.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1942.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1943.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1944.0,0.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1945.0,5.0,11267.307056153564,7781292.047596372,Europe,competitive authoritarian,,,,
Austria,305,1946.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1947.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1948.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1949.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1950.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1951.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1952.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1953.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1954.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1955.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1956.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1957.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1958.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1959.0,10.0,11267.307056153564,7781292.047596372,Europe,democracy,,,,
Austria,305,1960.0,10.0,935.4604268504133,7047539.000000007,Europe,democracy,37.2,68.5856097560976,71.92,65.41
Austria,305,1961.0,10.0,1031.8150043290993,7086299.000000014,Europe,democracy,35.0,69.5773170731707,72.84,66.47
Austria,305,1962.0,10.0,1087.8342434189,7129864.000000002,Europe,democracy,32.9,69.309512195122,72.48,66.29
Austria,305,1963.0,10.0,1167.0005324458496,7175811.000000005,Europe,democracy,31.2,69.4436585365854,72.65,66.39
Austria,305,1964.0,10.0,1269.4125828925614,7223800.999999999,Europe,democracy,29.6,69.92195121951221,73.2,66.8
Austria,305,1965.0,10.0,1374.5321398607498,7270888.999999992,Europe,democracy,28.4,69.7221951219512,72.99,66.61
Austria,305,1966.0,10.0,1486.9686060056617,7322065.999999986,Europe,democracy,27.3,70.0458536585366,73.37,66.88
Austria,305,1967.0,10.0,1569.667182899672,7376997.999999997,Europe,democracy,26.4,69.9178048780488,73.37,66.63
Austria,305,1968.0,10.0,1677.6735280427185,7415402.9999999935,Europe,democracy,25.7,70.0575609756098,73.52,66.76
Austria,305,1969.0,10.0,1825.3861255212398,7441054.999999999,Europe,democracy,25.3,69.8331707317073,73.27,66.56
Austria,305,1970.0,10.0,2058.7690792260696,7467085.999999995,Europe,democracy,25.1,69.9146341463415,73.5,66.5
Austria,305,1971.0,10.0,2380.9784433324603,7500482.00000001,Europe,democracy,24.7,70.1146341463415,73.7,66.7
Austria,305,1972.0,10.0,2924.048871100569,7544201.00000001,Europe,democracy,24.1,70.4634146341463,74.1,67.0
Austria,305,1973.0,10.0,3890.7224564763396,7586114.999999998,Europe,democracy,23.0,71.01463414634149,74.6,67.6
Austria,305,1974.0,10.0,4630.757207067104,7599038.000000009,Europe,democracy,21.5,71.0121951219512,74.7,67.5
Austria,305,1975.0,10.0,5285.620724141209,7578903.000000004,Europe,democracy,19.8,71.1146341463415,74.7,67.7
